supplier,date,type,order,bodega,sku,description,quantity,unit,unit_price,sell_value,tax,tax_value
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211122,COND BICARBONATO DE SODA *100G,12,UND,777,9328,0.19,1772
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210323,COLOR EL BUEN SAZON SUPER * 125 GR,6,UND,840,5042,0.19,958
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210422,AJO MOLIDO X 125 GM. EL BUEN SAZON,6,UND,1597,9580,0.19,1820
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210835,LINAZA MOLIDA X 40 G,12,PQT,857,10286,0.05,514
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211047,CURCUMA * 40 G,6,UND,1597,9580,0.19,1820
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211542,COND COLOR DEL VALLE SAZON DEL VALLE 80GR,6,UND,706,4235,0.19,805
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210842,OREGANO EL BUEN SAZON MOLIDO * 10 GR,12,UND,756,9076,0.19,1724
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211559,COND COLOR EL BUEN SAZON  *40G,6,UND,504,3025,0.19,575
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347214659,VINAGRE BLANCO BUEN SAZON *3000,3,UND,3950,11849,0.19,2251
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211757,SODA EL BUEN SAZON CAJA * 15 GR,12,UND,326,3913,0.19,743
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210064,ADOBO AHUMADO EL BUEN SAZON *70,6,UND,1219,7311,0.19,1389
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211061,MIXTURA BUEN SAZON *250,6,UND,1250,7500,0,0
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210163,AJO MOLIDO BUEN SAZON *40G,18,UND,714,12857,0.19,2443
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210569,COND TOMILLO MOLIDO EL BUEN SAZON *10G,6,UND,756,4538,0.19,862
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211665,CANELA EL BUEN SAZON * 20 GR,15,UND,3025,45378,0.19,8622
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210170,COND AJO MOLIDO EL BUEN SAZON *80GRS,6,UND,1219,7311,0.19,1389
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211474,COND COMINO MOLIDO SAZON DEL VALLE *15G,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211672,CANELA EL BUEN SAZON   ENTERA * 10 GR,12,UND,1845,22134,0.19,4205
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210286,LINAZA BUEN SAZON * 250 G,3,UND,3613,10840,0.19,2060
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211283,SAZONAMAX AHUMADO*70G,6,UND,1345,8067,0.19,1533
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347216387,CHIMICHURRI*165ML,2,UND,1900,3800,0.19,722
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210781,LINAZA EL BUEN SAZON ENTERA * 40 GR,12,UND,714,8571,0.19,1628
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210989,CANELA EL BUEN SAZON ENTERA * 5 GR,15,UND,1160,17395,0.19,3305
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347212983,SALSA CARAMELO 60ML EL BUEN SAZON,6,UND,1500,9000,0.19,1710
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210095,NUEZ EL BUEN SAZON MOLIDA * 10 GR,18,UND,1471,26471,0.19,5029
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211092,CONDIMENTOS COLOR PG2 LLV 3 SAZON DEL VALLE,6,UND,1597,9580,0.19,1820
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347216196,BICARBONATO DE SODA *250G,6,UND,1919,11511,0.19,2187
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210293,LINAZA SAZON DEL VALLE MOLIDA*250G,4,UND,4857,19429,0.05,971
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347211290,CANELA EL BUEN SAZON PARTIDA * 10. GR,6,UND,1361,8168,0.19,1552
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347216394,SALSA DE AJO*165,6,UND,2068,12408,0.19,2358
/ ALIÑOS EL BUEN SAZON,2022-09-21,FC,2827,1,7707347210491,CANELA EL BUEN SAZON ENTERA * 35 GR,12,UND,4622,55462,0.19,10538
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7703472111436,MIEL EL BUEN SAZON D/P*140G,6,UND,2050,12300,0,0
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7703472111498,AJI EL BUEN SAZON SUPER PICNTE * 120 GR,6,UND,1681,10084,0.19,1916
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211603,EL BUEN SAZON SALSA BBQ X  165 ML,4,UND,2269,9076,0.19,1724
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211900,SEMILLAS DE CHIA *100G,6,UND,4150,24897,0.19,4730
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210545,UVAS EL BUEN SAZON PASAS * 40 GR,6,UND,1588,9528,0,0
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211948,SALSA CHINA EL BUEN SAZON X 165GR,4,UND,2185,8739,0.19,1660
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211450,COMINO EL BUEN SAZON MOLIDO * 40 GR,6,UND,1609,9655,0.19,1834
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210750,COND PIMIENTA ENTERA EL BUEN SAZON *15G,6,UND,882,5294,0.19,1006
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211955,SALSA DE AJI EN BUEN SAZON X 165 ML.,4,UND,1681,6723,0.19,1277
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210064,ADOBO AHUMADO EL BUEN SAZON *70,6,UND,1219,7311,0.19,1389
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210163,AJO MOLIDO BUEN SAZON *40G,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210569,COND TOMILLO MOLIDO EL BUEN SAZON *10G,6,UND,756,4538,0.19,862
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211665,CANELA EL BUEN SAZON * 20 GR,20,UND,908,18151,0.19,3449
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211764,BOLDO EL BUEN SAZON * 10 GR,6,UND,1093,6555,0.19,1245
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210866,COND PIMENTON EL BUEN SAZON 50 GR,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211962,ACENTO BUEN SAZON  * 20 GR,6,UND,840,5042,0.19,958
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211672,CANELA EL BUEN SAZON   ENTERA * 10 GR,6,UND,1845,11067,0.19,2103
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211481,MORINGA *5 G,6,UND,840,5042,0.19,958
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211580,SALSA NEGRA,4,TARR,2185,8739,0.19,1660
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210781,LINAZA EL BUEN SAZON ENTERA * 40 GR,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210989,CANELA EL BUEN SAZON ENTERA * 5 GR,6,UND,1160,6958,0.19,1322
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211191,UVAS PASAS EL BUEN SAZON * 80 GR,4,UND,2471,9884,0,0
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347210798,COND LAUREL HOJA EL BUEN SAZON 10G,6,UND,866,5198,0.19,988
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3017,1,7707347211993,VINAGRETA EL BUEN SAZON X 165 ML.,4,UND,2185,8739,0.19,1660
/ ALIÑOS EL BUEN SAZON,2022-11-16,FC,3018,1,7707347210828,MANI DULCE *100G,6,UND,1933,11597,0.19,2203
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7703472111498,AJI EL BUEN SAZON SUPER PICNTE * 120 GR,4,UND,1681,6723,0.19,1277
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347210804,COND LAUREL MOLIDO EL BUEN SAZON *10G,6,UND,672,4034,0.19,766
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347211511,FINAS HIERBAS X 15 G BUEN SAZON,12,PQT,924,11092,0.19,2107
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347210934,MANI PASAS *100GRAMOS,6,UND,1933,11597,0.19,2203
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347210545,UVAS EL BUEN SAZON PASAS * 40 GR,12,UND,1588,19056,0,0
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347211450,COMINO EL BUEN SAZON MOLIDO * 40 GR,6,UND,1609,9655,0.19,1834
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347211559,COND COLOR EL BUEN SAZON  *40G,12,UND,504,6050,0.19,1150
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347211658,CANELA EL BUEN SAZON MOLIDA * 10 GR,6,UND,1148,6887,0.19,1309
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347211481,MORINGA *5 G,6,UND,840,5042,0.19,958
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347211191,UVAS PASAS EL BUEN SAZON * 80 GR,6,UND,2471,14826,0,0
/ ALIÑOS EL BUEN SAZON,2022-12-02,FC,3072,1,7707347210798,COND LAUREL HOJA EL BUEN SAZON 10G,6,UND,866,5198,0.19,988
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7703472111436,MIEL EL BUEN SAZON D/P*140G,6,UND,2050,12300,0,0
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7703472111498,AJI EL BUEN SAZON SUPER PICNTE * 120 GR,8,UND,1681,13445,0.19,2555
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210101,ADOBO EL BUEN SAZON * 30 GR,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211306,CLAVO ENTERO  EL BUEN SAZON X 5 G,6,PQT,885,5309,0.19,1009
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210507,SAZONATODO BUEN SAZON *100GR,12,UND,1050,12605,0.19,2395
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210804,COND LAUREL MOLIDO EL BUEN SAZON *10G,6,UND,672,4034,0.19,766
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210903,COND ADOBO ABLANDA CARNE EL BUEN SAZON *20G,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211900,SEMILLAS DE CHIA *100G,6,UND,4150,24897,0.19,4730
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347212914,JENGIBRE EN POLVO 20GR,12,UND,756,9076,0.19,1724
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210620,COCO EL BUEN SAZON RALLADO  * 80 GR,12,UND,2316,27792,0,0
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210033,SEN EL BUEN SAZON * 10 GR,12,UND,798,9580,0.19,1820
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211030,COND SAZONAMAX EL BUN SAZON * 40 GR,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211139,SAL NITRO EL BUEN SAZON * 20 GR,6,UND,714,4286,0.19,814
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211047,CURCUMA * 40 G,12,UND,1597,19160,0.19,3640
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210446,AZAFRAN DE RAIZ  80 GR,6,UND,1261,7563,0.19,1437
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211542,COND COLOR DEL VALLE SAZON DEL VALLE 80GR,12,UND,706,8471,0.19,1609
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211740,CALENDULA EL BUEN SAZON * 10 GR,12,UND,804,9650,0.19,1834
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210842,OREGANO EL BUEN SAZON MOLIDO * 10 GR,6,UND,756,4538,0.19,862
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211849,COND AZAFRAN DE RAIZ EL BUEN SAZON  *40G,6,UND,672,4034,0.19,766
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210156,AJO AHUMADO  BUEN SAZON *30G,12,UND,756,9076,0.19,1724
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211450,COMINO EL BUEN SAZON MOLIDO * 40 GR,12,UND,1609,19311,0.19,3669
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210750,COND PIMIENTA ENTERA EL BUEN SAZON *15G,6,UND,882,5294,0.19,1006
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210859,NUEZ MOSCADA EL BUEN SAZON 2 PEPAS,12,UND,1513,18151,0.19,3449
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211856,ANIS EL BUEN SAZON ESTRELLADO * 10 GR,12,UND,1415,16982,0.19,3227
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210064,ADOBO AHUMADO EL BUEN SAZON *70,6,UND,1219,7311,0.19,1389
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210163,AJO MOLIDO BUEN SAZON *40G,12,UND,714,8571,0.19,1628
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210460,CLAVO EL BUEN SAZON * 10 GR,12,UND,1548,18575,0.19,3529
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211566,COCO EL BUEN SAZON RALLADO * 40 GR,12,UND,1053,12636,0,0
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211665,CANELA EL BUEN SAZON * 20 GR,12,UND,3025,36303,0.19,6898
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211764,BOLDO EL BUEN SAZON * 10 GR,12,UND,1092,13109,0.19,2491
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210866,COND PIMENTON EL BUEN SAZON 50 GR,12,UND,714,8571,0.19,1628
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211863,AJONJOLI EL BUEN SAZON * 40 GR,12,UND,1540,18484,0.19,3512
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210170,COND AJO MOLIDO EL BUEN SAZON *80GRS,12,UND,1219,14622,0.19,2778
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211672,CANELA EL BUEN SAZON   ENTERA * 10 GR,12,UND,1845,22134,0.19,4205
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210774,COND OREGANO HOJA *10G,6,UND,814,4886,0.19,928
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211979,ACIA DE LA INDIA * 10 GR,12,UND,840,10084,0.19,1916
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211481,MORINGA *5 G,12,UND,840,10084,0.19,1916
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210989,CANELA EL BUEN SAZON ENTERA * 5 GR,12,UND,1160,13916,0.19,2644
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347211191,UVAS PASAS EL BUEN SAZON * 80 GR,6,UND,2471,14826,0,0
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210491,CANELA EL BUEN SAZON ENTERA * 35 GR,12,UND,4622,55462,0.19,10538
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3089,1,7707347210798,COND LAUREL HOJA EL BUEN SAZON 10G,12,UND,866,10397,0.19,1975
/ ALIÑOS EL BUEN SAZON,2022-12-07,FC,3090,1,7707347210934,MANI PASAS *100GRAMOS,6,UND,1933,11597,0.19,2203
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,2,PILA EVEREADY AA,20,PAR,1008,20168,0.19,3832
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746035300,AROMATICA HINDU MANZANILLA *50,12,UND,3331,39973,0.19,7595
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746030213,AROMATICA HINDU ANIS CAJA X 20,6,UND,1993,11960,0.19,2272
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746030220,AROMATICA HINDU CANELA CAJA X 20 UND,6,UND,2804,16825,0.19,3197
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746040045,TE HINDU MUJER *20UND,3,UND,4344,13031,0.19,2476
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746030152,AROMATICA HINDU HIERBABUENA CAJA 20 UND,12,UND,1993,23919,0.19,4545
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746030169,AROMATICA  HINDU MANZANILLA X 20 UND,15,UND,1993,29899,0.19,5681
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7702746140011,INFUSION ESVELTA ADELGAZAR *20UND,3,UND,6551,19654,0.19,3734
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,7707222060142,BOCADILLO LONJA 300 G X 30 UN,30,UND,1513,45390,0,0
/ DISTRIBUIDORA BAVIERA,2022-01-13,FC,2409013,1,8999002604755,PILA TRIPLE AAA EVEREADY,20,PAR,1008,20168,0.19,3832
/ DISTRIBUIDORA BAVIERA,2022-01-20,FC,2413302,1,7702140010125,BETUN BEISBOL N2 NEGRO X 30 GRS,12,UND,1580,18958,0.19,3602
/ DISTRIBUIDORA BAVIERA,2022-01-20,FC,2413302,1,7702140020421,CERA ESCARLATA *3000ML,1,UND,26824,26824,0.19,5097
/ DISTRIBUIDORA BAVIERA,2022-01-20,FC,2413302,1,7702140051234,VARSOL QUITAMANCHAS BEISBOL X 500,6,UND,4270,25620,0,0
/ DISTRIBUIDORA BAVIERA,2022-01-20,FC,2413302,1,7702140020759,CERA BEISBOL ROJA COJIN X 400 ML,24,UND,3954,94891,0.19,18029
/ DISTRIBUIDORA BAVIERA,2022-01-20,FC,2413302,1,7702140020773,CERA BEISBOL NEUTRA NATURAL X 400,24,UND,3954,94891,0.19,18029
/ DISTRIBUIDORA BAVIERA,2022-01-20,FC,2413302,1,7702140020391,CERA BEISBOL ESCARLATA COJIN X 400 GR,24,UND,4251,102030,0.19,19386
/ DISTRIBUIDORA BAVIERA,2022-01-27,FC,2417369,1,5021,PILA EVEREADY MEDIANA GRANDE *2UND,24,UND,1501,36034,0.19,6846
/ DISTRIBUIDORA BAVIERA,2022-01-27,FC,2417369,1,4891228530136,MAQUINA DE AFEITAR  SCHICK QUATRO * 1 UND,66,UND,2347,154891,0.19,29429
/ DISTRIBUIDORA BAVIERA,2022-01-27,FC,2417369,1,7702746030169,AROMATICA  HINDU MANZANILLA X 20 UND,15,UND,2034,30504,0.19,5796
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7591066701015,MAQUINA DE AFEITAR  XTREM 3  SENSIBLE * 1 UND,24,UND,1748,41950,0.19,7971
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7591066721020,MAQUINA DE AFIT SCHIK  XTREM  NORMAL * 1UND,24,UND,1748,41950,0.19,7971
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030206,AROMATICA HINDU ALBAHACA CAJA X 20 UND,12,UND,1993,23919,0.19,4545
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746035300,AROMATICA HINDU MANZANILLA *50,10,UND,3331,33311,0.19,6329
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030213,AROMATICA HINDU ANIS CAJA X 20,6,UND,1993,11960,0.19,2272
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030220,AROMATICA HINDU CANELA CAJA X 20 UND,6,UND,2804,16825,0.19,3197
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030237,AROMATICA HINDU APIO CAJA X 20 UND,12,UND,1993,23919,0.19,4545
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030176,AROMATICA HINDU LIMONCILLO X 20,3,UND,1993,5980,0.19,1136
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030183,TE HINDU TORONJIL X 20 UND,12,UND,1993,23919,0.19,4545
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7702746030190,TE HINDU CIDRON X20 UND,12,UND,1993,23919,0.19,4545
/ DISTRIBUIDORA BAVIERA,2022-02-03,FC,2421412,1,7707222060050,BOCADILLO LA GUAYABERITA LONJA X 380,30,UND,1901,57030,0,0
/ DISTRIBUIDORA BAVIERA,2022-02-24,FC,2432526,1,7702140010903,BETUN BEISBOL AUTOBRILLANTE BLANCO X 60 ML,12,UND,2790,33479,0.19,6361
/ DISTRIBUIDORA BAVIERA,2022-02-24,FC,2432526,1,7702140020773,CERA BEISBOL NEUTRA NATURAL X 400,12,UND,4076,48908,0.19,9293
/ DISTRIBUIDORA BAVIERA,2022-02-24,FC,2432526,1,7702140010880,BETUN BEISBOL AUTOBRILLANTE NEGRO  X 60 ML,12,UND,2790,33479,0.19,6361
/ DISTRIBUIDORA BAVIERA,2022-02-24,FC,2432526,1,7702140010897,BETUN BEISBOL LIQ CAFE,12,UND,2790,33479,0.19,6361
/ DISTRIBUIDORA BAVIERA,2022-02-24,FC,2432526,1,39800015464,PILA ENERGIZER MAX  AA *2,12,UND,3227,38723,0.19,7357
/ DISTRIBUIDORA BAVIERA,2022-03-03,FC,2436084,1,7702140010125,BETUN BEISBOL N2 NEGRO X 30 GRS,12,UND,1580,18958,0.19,3602
/ DISTRIBUIDORA BAVIERA,2022-03-03,FC,2436084,1,7702140020766,CERA BEISBOL AMARILLA NATURAL COJIN X 400,12,UND,4076,48908,0.19,9293
/ DISTRIBUIDORA BAVIERA,2022-03-03,FC,2436084,1,7707222060012,BOCADILLO  LA GUAYABERITA VELEÑO X 36,36,UND,2444,87980,0,0
/ DISTRIBUIDORA BAVIERA,2022-03-03,FC,2436084,1,8888021201444,EVEREADY ALCALINA GOLD AA TARJ. X 2,12,UND,1807,21681,0.19,4119
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,2,PILA EVEREADY AA,10,PAR,1103,11025,0.19,2095
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,665,EVEREADY AAA,10,UND,1103,11025,0.19,2095
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,75900557,MAQ AFEITAR SCHICK PIEL DELICADA ROSADA,12,UND,1277,15328,0.19,2912
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,7591066711014,MAQUINA SCHICK EXTREME 3 ALOE VERA,13,UND,1613,20975,0.19,3985
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,7591066721020,MAQUINA DE AFIT SCHIK  XTREM  NORMAL * 1UND,12,UND,1748,20975,0.19,3985
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,4891228530136,MAQUINA DE AFEITAR  SCHICK QUATRO * 1 UND,60,UND,2582,154891,0.19,29429
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,7502214738975,SCHICK XTREME3 ULTIMATE,24,UND,1748,41950,0.19,7971
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,7702140051234,VARSOL QUITAMANCHAS BEISBOL X 500,6,UND,4270,25620,0,0
/ DISTRIBUIDORA BAVIERA,2022-03-10,FC,2439406,1,75920036,MAQ SCHICK EXACTA II PIEL SENSIBLE,12,UND,1277,15328,0.19,2912
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7701828060148,BOCADILLO LONJA *280G,30,UND,1552,46560,0,0
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7702140020414,CERA ESCARLATA *800ML,2,UND,8710,17420,0.19,3310
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7702140010125,BETUN BEISBOL N2 NEGRO X 30 GRS,12,UND,1580,18958,0.19,3602
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7702140010224,BETUN BEISBOL CAFE *65G,3,UND,3668,11004,0.19,2091
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7702140010095,BETUN BEISBOL # 5  CAFE,3,UND,4697,14092,0.19,2677
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7702140130908,BETUN BEISBOL # 6 INDUSTRIAL *1 KL,2,UND,21437,42874,0.19,8146
/ DISTRIBUIDORA BAVIERA,2022-03-17,FC,2442609,1,7707222060203,CAJ DE BOCADILLO VELEÑO GRANDE *36UND,10,UND,10350,103500,0,0
/ DISTRIBUIDORA BAVIERA,2022-03-24,FC,2446271,1,5021,PILA EVEREADY MEDIANA GRANDE *2UND,24,UND,1485,35639,0.19,6771
/ DISTRIBUIDORA BAVIERA,2022-03-24,FC,2446271,1,7702140020414,CERA ESCARLATA *800ML,2,UND,8710,17420,0.19,3310
/ DISTRIBUIDORA BAVIERA,2022-03-24,FC,2446271,1,7702140023095,LAVAMIL PASTA LIMON *450G,24,UND,2626,63025,0.19,11975
/ DISTRIBUIDORA BAVIERA,2022-03-24,FC,2446271,1,7702166005013,POLVO LIMPIADOR ABRASIVO * 500 MG,6,UND,2219,13311,0.19,2529
/ DISTRIBUIDORA BAVIERA,2022-03-24,FC,2446271,1,7702166005051,LIMPIADOR POLVO 1-A *500 DERSA,6,UND,2219,13311,0.19,2529
/ DISTRIBUIDORA BAVIERA,2022-03-31,FC,2449830,1,34006,JABON TOP COMBI FLORAL X 250 GR,25,UND,1713,42815,0.19,8135
